交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400100030,塩釜亘理線,仙台塩釜線,仙台塩釜線,4102,0,2.2,仙台市宮城野区中野４丁目５,18651,仙台市宮城野区中野４丁目５,20008,38659,1.31,0.79,27.1,27.7,40.2,60
4400100035,塩釜亘理線,仙台塩釜線,一般国道６号（仙台東部道路）,4102,0,0.4,仙台市宮城野区蒲生１丁目100,8405,仙台市宮城野区蒲生１丁目100,7020,15425,1.25,0.49,8.1,19.3,30,50
4400100040,塩釜亘理線,一般国道６号（仙台東部道路）,蒲生福田線,4102,0,1.4,仙台市宮城野区蒲生１丁目100,8405,仙台市宮城野区蒲生１丁目100,7020,15425,1.25,0.39,23,16.2,30,50
4400100044,塩釜亘理線,蒲生福田線,岡田新浜東通１号線他１線,4102,0,0.3,仙台市若林区荒浜新堀端,5281,仙台市若林区荒浜新堀端,5984,11265,1.38,0.58,13.6,15.2,12,50
4400100047,塩釜亘理線,岡田新浜東通１号線他１線,岡田新浜東通１号線他１線,4102,0,2.2,仙台市若林区荒浜新堀端,5281,仙台市若林区荒浜新堀端,5984,11265,1.38,0.58,10.2,20.7,12,50
4400100370,塩釜亘理線,(旧)塩釜亘理線,宮城野区・若林区境,4102,0,0.7,仙台市若林区荒浜新堀端,5281,仙台市若林区荒浜新堀端,5984,11265,1.38,0.55,46.1,55.6,9.2,50
4400100380,塩釜亘理線,宮城野区・若林区境,(旧)塩釜亘理線,4103,0,1.3,仙台市若林区荒浜新堀端,5281,仙台市若林区荒浜新堀端,5984,11265,1.38,0.53,45.1,36.4,9.2,50
4400100390,塩釜亘理線,(旧)塩釜亘理線,(旧)塩釜亘理線,4103,0,3.3,,,,,,,,47.9,47.4,9.2,50
4400100400,塩釜亘理線,(旧)塩釜亘理線,(旧)塩釜亘理線,4103,0,1.5,,,,,,,,40.9,21,9.2,50
4400100080,塩釜亘理線,(旧)塩釜亘理線,若林区・名取市境,4103,0,0.3,,7667,,7962,15629,1.38,0.73,45.6,22.7,11,50
4400100090,塩釜亘理線,若林区・名取市境,閖上港線,4207,0,0.5,名取市閖上西１丁目,11894,名取市閖上西１丁目,11064,22958,1.26,1.1,43,18.1,10.4,40
4400100095,塩釜亘理線,閖上港線,市道（旧塩釜亘理線）,4207,0,2.2,,7703,,7302,15005,1.3,0.68,29.3,29.3,10.4,40
